AIRPORT_ID,Code,DISPLAY_AIRPORT_NAME,LATITUDE,LONGITUDE
11734,FQA,Patching Lake Airport,55.60611111,-131.4833333
11735,FQB,San Nicolas Island NOLF,33.23972222,-119.4580556
11736,FQC,Lilly Lake,57.80555556,-152.3805556
11737,FQD,Trident Volcano,58.235,-155.1036111
11738,FQE,Annex Creek Airport,58.31333333,-134.1041667
11739,FQF,Davidson Creek Airport,58.35277778,-133.9913889
11740,FQG,Snettisham Airport,58.13416667,-133.7294444
11741,FQH,Fire Island Airport,61.17111111,-150.1605556
11742,FQI,Georgetown Scott County - Marshall Field,38.23444444,-84.43472222
11743,FQJ,Greens Creek Airport,58.09861111,-134.76
11744,FQK,Gull Cove Airport,58.21472222,-136.1563889
11745,FQL,Flora Municipal,38.665,-88.45305556
11747,FQN,Karta Lake Airport,55.56222222,-132.6305556
11748,FQO,Manzanita Lake Airport,55.56666667,-131.0563889
11749,FQP,Shrimp Bay Airport,55.83444444,-131.4847222
11750,FQQ,Dry Bay Airport,59.14666667,-138.5636111
11751,FQR,Josephine Lake Airport,55.24361111,-132.5733333
11754,FQU,Libby Airport,48.28388889,-115.4902778
11755,FQV,Volcano Bay Airport,53.81444444,-167.1194444
11756,FQW,Fort Glenn Airport,53.36666667,-167.8833333
11757,FQX,Babe Islands Airport,55.21027778,-132.1319444
11758,FQY,Kahli Cove Airport,55.92638889,-133.2527778
11760,FRA,Frankfurt International,50.03194444,8.52777778
11760,FRA,Frankfurt Main,50.03333333,8.57055556
11761,FRC,Franca Airport,-20.55194444,-47.4375
11762,FRD,Friday Harbor Airport,48.52638889,-123.0238889
11763,FRF,Rhein Main AFB,50.03027778,8.58805556
11764,FRG,Republic,40.72944444,-73.415
11765,FRL,Forli Airport,44.19527778,12.06861111
11766,FRM,Fairmont Municipal,43.64722222,-94.42361111
11767,FRO,Floro Airport,61.58194444,5.01444444
11768,FRP,Fresh Water Bay Airport,57.85,-134.9833333
11769,FRR,Front Royal-Warren County,38.91722222,-78.25388889
11770,FRS,Flores Airport,16.91666667,-89.88333333
11771,FRU,Manas International,43.06138889,74.4775
11771,FRU,Manas,43.06138889,74.4775
11772,FRW,Francistown Airport,-21.16,27.4825
11773,FRY,Eastern Slopes Regional,43.99027778,-70.94638889
11774,FSC,Sud Corse,41.50055556,9.09777778
11774,FSC,Figari Sud Corse,41.50055556,9.09777778
11775,FSD,Joe Foss Field,43.57888889,-96.74083333
11776,FSI,Henry Post AAF,34.65,-98.40166667
11777,FSK,Fort Scott Municipal,37.79722222,-94.76944444
11778,FSM,Fort Smith Regional,35.33666667,-94.3675
11779,FSP,St. Pierre Airport,46.77083333,-56.16666667
11779,FSP,Saint Pierre,46.7625,-56.17555556
11780,FST,Fort Stockton Pecos County,30.915,-102.9125
11781,FSZ,Shizuoka Airport,34.79611111,138.1894444
11782,FTC,Fort Collins Airpark,40.58722222,-105.0402778
11783,FTE,El Calafate Airport,-50.28027778,-72.05333333
11784,FTG,Front Range,39.785,-104.5430556
11785,FTK,Godman AAF,37.90666667,-85.97305556
11786,FOA,Marshall Field,61.86666667,-162.0666667
11786,FTL,Fortuna Ledge Airport,61.86833333,-162.0680556
11787,FTU,Fort Dauphin Airport,-25.03805556,46.95555556
11787,FTU,Marillac,-25.03805556,46.95555556
11788,FTV,Fort Victoria Airport,-20.05416667,30.86055556
11788,FTV,Masvingo Airport,-20.05416667,30.86055556
11788,MVZ,Masvingo International,-20.05611111,30.85888889
11789,FTW,Meacham Field,32.8175,-97.35861111
11789,FTW,Fort Worth Meacham International,32.81972222,-97.3625
11790,FTY,Fulton County Airport-Brown Field,33.77916667,-84.52138889
11791,FUE,Fuerteventura Airport,28.44805556,-13.86194444
11792,FUJ,Fukue Airport,32.66333333,128.8319444
11793,FUK,Fukuoka Airport,33.58222222,130.4533333
11794,FUL,Fullerton Municipal,33.86666667,-117.975
11795,FUN,Funafuti International,-8.52388889,179.1969444
11796,FUT,Pointe Vele,-14.31138889,-178.0661111
11796,FUT,Futuna,-14.31166667,-178.0663889
11796,FUT,Futuna Pointe Vele,-14.31166667,-178.0663889
11797,FVA,Osprey Lodge Airport,61.11638889,-155.3113889
11798,FVB,Baledogle Airport,2.68333333,44.78333333
11799,FVC,Baikonour Airport,45.92027778,63.34222222
11800,FVD,Sonora Municipal,30.58583333,-100.6486111
11801,FVE,Fallbrook Community Airpark,33.35416667,-117.2508333
11802,FVF,Hagadera,0.05972222,40.31583333
11803,FVG,Wickenburg Municipal,33.96972222,-112.7963889
11804,FVH,Othello Municipal,46.795,-119.0802778
11805,FVI,Byerley,32.82583333,-91.18777778
11806,FVJ,Amberley Airport,-27.64055556,152.7119444
11810,FVN,Big Sky Field,48.15333333,-104.5038889
11811,FVO,Aurora State,45.24722222,-122.77
11812,FVP,Gansner Field,39.94388889,-120.9469444
11813,FVQ,Donlin Creek Airport,62.01694444,-158.15
11813,FVQ,Donlin Creek Mine Airport,62.07194444,-158.2041667
11814,FVR,Three Forks Airport,45.87861111,-111.5691667
11815,FVS,Rexburg-Madison County,43.83388889,-111.805
11816,FVT,Latacunga Airport,-0.54388889,-78.37
11817,FVU,Las Palmas Airport,-12.16083333,-76.99888889
11818,FVV,Kern Valley,35.72833333,-118.4197222
11819,FVW,Golden Creek Mine Airport,65.28333333,-153
11820,FVX,Grace Harbor Airport,54.91666667,-132.9166667
11821,FVY,Unuk River Airport,56.08333333,-131.9666667
11822,FVZ,Inigok,70.00388889,-153.0775
11823,FWA,Fort Wayne Municipal,40.97833333,-85.18805556
11823,FWA,Fort Wayne International,40.97833333,-85.18805556
11824,FWH,Carswell AFB,32.76888889,-97.44111111
11824,FWH,Fort Worth NAS JRB/Carswell Field,32.76888889,-97.44111111
11825,FWL,Farewell Airport,62.50972222,-153.8894444
11826,FWS,Fort Worth Spinks,32.56527778,-97.30805556
11827,FXE,Fort Lauderdale Executive,26.19694444,-80.17083333
11828,FXM,Flaxman AFS,70.17305556,-146.8555556
11828,A35,Bullen Point AFS,70.17277778,-146.8361111
11829,FXO,Nova Freixo Airport,-14.80527778,36.52694444
11830,FXR,Frankfort Municipal,40.27333333,-86.56222222
11831,FXY,Forest City Municipal,43.23472222,-93.62416667
11832,FYT,Faya-Largeau Airport,17.91666667,19.11666667
11833,FYU,Fort Yukon Airport,66.58111111,-145.2083333
11834,FYV,Drake Field,36.00361111,-94.17
11835,FZO,Bristol/Filton,51.51944444,-2.57611111
11835,FZO,Bristol Filton,51.51888889,-2.58916667
11836,GA1,Barwick Lafayette,34.68861111,-85.29055556
11837,GA2,West Georgia Regional - O V Gray Field,33.63111111,-85.15194444
11838,GA3,Newnan Coweta County,33.31166667,-84.76972222
11839,GAC,Gracias Airport,14.59666667,-88.59388889
11840,GAD,Gadsen Municipal,33.97361111,-86.08722222
11840,GAD,Northeast Alabama Regional,33.97277778,-86.08916667
11841,GAE,Matmata,33.87694444,10.10333333
11841,GAE,Matmata Northeast,33.87694444,10.10333333
11842,GAI,Montgomery County Airpark,39.16833333,-77.16611111
11843,GAJ,Yamagata Airport,38.4,140.3833333
11844,GAL,Galena Airport,64.73638889,-156.9316667
11844,GAL,Edward G. Pitka Sr.,64.73611111,-156.9375
11845,GAM,Gambell Airport,63.76666667,-171.7375
11846,GAN,Gan International,-0.69444444,73.15555556
11846,GAN,Gan Island Airport,-0.69333333,73.15555556
11847,GAO,Los Canos,20.08111111,-75.15805556
11848,GAQ,Gao Airport,16.24861111,-0.00138889
11849,GAR,Garaina Airport,-7.87333333,147.1375
11850,GAT,Tallard,44.45388889,6.03694444
11850,GAT,Gap Tallard,44.45361111,6.03666667
11851,GAU,Guwahati International,26.10416667,91.5875
11852,GAW,Gangaw Airport,22.17083333,94.13444444
11853,GAY,Gaya Airport,24.74666667,84.94583333
11854,GB1,Wattisham,52.12722222,0.95638889
11855,GBA,Goose Bay AAF,61.395,-149.8416667
11856,GBD,Great Bend Municipal,38.34722222,-98.86416667
11857,GBE,Gaborone Airport,-24.65416667,25.94166667
11857,GBE,New Gaborone International,-24.55527778,25.91833333
11857,GBE,Sir Seretse Khama International,-24.55527778,25.91833333
11858,GBG,Galesburg Municipal,40.93861111,-90.42888889
11859,GBH,Galbraith Lake Airport,68.47916667,-149.49
11860,GBJ,Marie Galante Airport,15.87138889,-61.26472222
11861,GBK,Gbangbatok Airport,7.8,-12.36666667
11862,GBR,Great Barrington Airport,42.18444444,-73.40416667
11862,GBR,Walter J. Koladza,42.18416667,-73.40333333
11863,GBU,Khashm El Girba Airport,14.92638889,35.88888889
11864,GCA,Guacamayas Airport,2.28333333,-74.95
11865,GCC,Gillette Campbell County,44.35138889,-105.525
11866,GCI,Guernsey Airport,49.43611111,-2.60277778
11867,GCK,Garden City Municipal,37.92861111,-100.7297222
11867,GCK,Garden City Regional,37.92861111,-100.7297222
11868,GCM,Owen Roberts International,19.2925,-81.35805556
11869,GCN,Grand Canyon National Park,35.95194444,-112.1475
11870,GCY,Municipal,36.19138889,-82.81666667
11871,GDC,Donaldson Center,34.75833333,-82.37666667
11871,GDC,Donaldson Field,34.75833333,-82.37638889
11872,GDE,Gode Airport,5.90222222,43.62833333
11873,GDH,Golden Horn Lodge Seaplane Base,59.74694444,-158.8747222
11874,GDL,Don Miguel Hidalgo International,20.52388889,-103.3125
11874,GDL,Miguel Hidalgo y Costilla International,20.52166667,-103.3111111
11875,GDM,Gardner Municipal,42.54972222,-72.01638889
11876,GDN,Gdansk Airport,54.3775,18.46611111
11876,GDN,Gdansk Lech Walesa,54.3775,18.46611111
11877,GDQ,Gondar Airport,12.51444444,37.44555556
11877,GDQ,Gonder Atse Tewodros,12.52,37.43416667
11878,GDT,Grand Turk International,21.44388889,-71.1425
11878,GDT,JAGS McCartney International,21.44444444,-71.14222222
11879,GDV,Dawson Community,47.13888889,-104.8069444
11880,GDW,Gladwin Zettel Memorial,43.96861111,-84.47388889
11881,GDX,Sokol,59.91,150.7166667
11881,GDX,Magadan Airport,59.91111111,150.725
11881,GDX,Magadan Sokol,59.91111111,150.725
11882,GEA,Magenta,-22.25972222,166.4708333
11882,GEA,Noumea Magenta,-22.25777778,166.4727778
11883,GED,Sussex County,38.68916667,-75.35888889
11883,GED,Delaware Coastal,38.68916667,-75.35888889
11884,GEG,Spokane International,47.62,-117.5327778
11885,GEK,Ganes Creek Airport,62.97555556,-156.5133333
11886,GEL,Santo Angelo Airport,-28.28111111,-54.16805556
11887,GEN,Gardermoen,60.20305556,11.08527778
11888,GEO,Chedi Jagan International,6.49861111,-58.25416667
11888,GEO,Timehri In,6.49861111,-58.25416667
11888,GEO,Cheddi Jagan International,6.49861111,-58.25416667
11889,GER,Rafael Cabrera,21.8375,-82.78
11890,GES,General Santos Airport,6.10555556,125.2338889
11891,GET,Geraldton Airport,-28.79166667,114.7
11892,GEV,Gallivare Airport,67.13444444,20.81666667
11893,GEY,South Big Horn County,44.51333333,-108.0777778
11894,GEZ,Shelbyville Municipal,39.58305556,-85.80472222
11895,GFA,Malmstrom AFB Heliport,47.505,-111.1872222
11896,GFB,Togiak Fish Airport,59.05,-160.2833333
11897,GFF,Griffith Airport,-34.25083333,146.0658333
11898,GFK,Grand Forks International,47.95194444,-97.17861111
11899,GFL,Warren County,43.34444444,-73.60916667
11899,GFL,Floyd Bennett Memorial,43.34111111,-73.61027778
11900,GFN,Grafton Airport,-29.76055556,153.0286111
11901,GFO,Bartica Airport,6.36111111,-58.65416667
11902,GFR,Granville Mont Saint Michel,48.88305556,-1.56416667
11903,GFY,Grootfontein Airport,-19.6,18.13333333
11904,GGE,Georgetown County,33.31194444,-79.31805556
11905,GGG,East Texas Regional,32.38666667,-94.71527778
11906,GGN,Gagnoa Airport,6.10138889,-5.9875
11907,GGT,Exuma International,23.5625,-75.87805556
11908,GGW,Wokal Field/Glasgow International,48.21277778,-106.6155556
11909,GHA,Ghardaia Airport,32.38222222,3.80055556
11909,GHA,Noumerat Moufdi Zakaria,32.38361111,3.79472222
11910,GHB,Eleuthera Nalf,25.28388889,-76.33083333
11910,GHB,Governors Harbour Airport,25.28388889,-76.33083333
11911,GHC,Gt.Harbour,25.73805556,-77.84027778
11911,GHC,Great Harbour Cay Airport,25.73805556,-77.84027778
11912,GHT,Ghat Airport,25.14694444,10.14472222
11913,GHU,Gualeguaychu Airport,-33.00416667,-58.61222222
11914,GIB,Gibraltar Airport,36.15,-5.34722222
11915,GIG,Galeao-Antonio Carlos Jobim,-22.80888889,-43.24361111
11915,GIG,Galeao Antonio Carlos Jobim International,-22.80888889,-43.24361111
11916,GIL,Gilgit Airport,35.91916667,74.33583333
11917,GIS,Gisborne Airport,-38.65972222,177.9722222
11918,GIZ,Gizan Saudia Arabia,16.86666667,42.58333333
11919,GJA,Guanaja,16.445,-85.90583333
11920,GJM,Guajara Mirim,-10.78638889,-65.28472222
11921,GJT,Walker Field,39.11861111,-108.5138889
11921,GJT,Grand Junction Regional,39.1225,-108.5266667
11922,GKA,Goroka Airport,-6.07916667,145.3977778
11923,GKL,Bonnie Doon,-23.18333333,150.9416667
11924,GKN,Gulkana Airport,62.15527778,-145.4522222
11926,GL1,Station Nord Airport,81.60055556,-16.66722222
11927,GL2,Hyde Fjord Ice Strip,83.06666667,-31.25
11928,GLA,Glasgow Airport,55.87166667,-4.43194444
11929,GLD,Renner Field,39.37027778,-101.6994444
11930,GLF,Golfito Airport,8.65138889,-83.18083333
11931,GLH,Greenville Municipal,33.48444444,-90.985
11931,GLH,Mid Delta Regional,33.48277778,-90.98555556
11931,GLH,Greenville Mid Delta,33.48277778,-90.98555556
11932,GLI,Glen Innes Airport,-29.67666667,151.6908333
11933,GLK,Galcaio Airport,6.77861111,47.45277778
11934,GLM,Glenormiston Airport,-22.88888889,138.8241667
11935,GLN,Goulimime Airport,29.02666667,-10.05027778
11936,GLO,Gloucestershire,51.8925,-2.16333333
11937,GLQ,Glennallen Airport,62.11861111,-145.55
11938,GLR,Gaylord Regional,45.01444444,-84.69944444
11939,GLS,Scholes Field,29.2675,-94.86027778
11939,GLS,Scholes International at Galveston,29.26527778,-94.86055556
11940,GLT,Gladstone Airport,-23.83333333,151.2541667
11941,GLV,Golovin Airport,64.54416667,-163.0375
11942,GLW,Glasgow Municipal,37.03166667,-85.95361111
11943,GMA,Gemena Airport,3.235,19.76861111
11944,GMC,Guerima Airport,3.63333333,-71.16666667
11945,GMP,Gimpo International,37.55861111,126.79
11946,GMT,Granite Mountain AFS,65.40555556,-161.2775
11946,GMT,Granite Mountain AS,65.40222222,-161.2813889
11947,GMU,Greenville Downtown,34.84777778,-82.35027778
11948,GNA,Hrodna Airport,53.60166667,24.055
11949,GNB,Saint Greirs,45.36277778,5.32972222
11949,GNB,Grenoble Isere,45.36305556,5.32944444
11950,GND,Maurice Bishop International,12.00416667,-61.78805556
11951,GNR,General Roca Airport,-38.99722222,-67.61
11952,GNU,Goodnews,59.1125,-161.5805556
11953,GNV,Gainesville Regional,29.68972222,-82.27583333
11954,GOA,Genova/Sestri,44.41305556,8.83777778
11955,GOB,Goba Airport,7.01388889,39.98055556
11956,GOH,Nuuk Airport,64.18194444,-51.725
11957,DBL,Goa Airport,15.37777778,73.83055556
11957,GOI,Goa/Dabolim,15.38166667,73.83361111
11957,GOI,Goa Airport,15.38083333,73.83277778
11958,GOJ,Strigino,56.23,43.78416667
11958,GOJ,Nizhny Novgorod,56.22944444,43.78222222
11959,GOL,Gold Beach Municipal,42.41361111,-124.4230556
11960,GOM,Goma Airport,-1.67,29.235
11961,GON,Trumbull,41.32888889,-72.04638889
11961,GON,Groton-New London,41.33,-72.04527778
11962,GOO,Goondiwindi Airport,-28.52444444,150.3194444
11963,GOP,Gorakhpur Airport,26.73972222,83.45222222
11964,GOR,Gore Airport,8.15555556,35.53805556
11965,GOS,Gosford Airport,-33.43333333,151.35
11966,GOT,Landvetter,57.66277778,12.27972222
11967,GOU,Garoua Airport,9.33611111,13.37555556
11968,GOV,Gove Airport,-12.28166667,136.8216667
11969,GOZ,Gorna Oryahovitsa Airport,43.15222222,25.71305556
11970,GPI,Guapi Airport,2.58333333,-77.9
11971,GPM,Grand Prairie Municipal,32.69833333,-97.04666667
11972,GPS,Baltra,-0.43472222,-90.28277778
11973,GPT,Gulfport-Biloxi International,30.40611111,-89.07027778
11974,GPZ,Grand Rapids/Itasca County-Gordon Newstrom Field,47.21444444,-93.51111111
11975,GQQ,Horning,40.73666667,-82.75722222
11976,GRA,Gamarra East,8.33333333,-73.69722222
11976,GRA,Germania,8.32833333,-73.69194444
11977,GRB,Austin Straubel International,44.48805556,-88.13055556
11977,GRB,Green Bay Austin Straubel International,44.48472222,-88.12972222
11978,GRD,Greenwood County,34.25138889,-82.15833333
11979,GRF,Gray AAF,47.08333333,-122.5791667
11980,GRI,Grand Island Air Park,40.96722222,-98.30666667
11980,GRI,Central Nebraska Regional,40.9675,-98.30972222
11981,GRJ,George Airport,-33.9675,22.42111111
11982,GRK,Robert Gray AAF,31.06472222,-97.8275
11983,GRO,Gerona Costa Brava,41.90916667,2.76333333
11984,GRP,Gurupi Airport,-11.74166667,-49.13333333
11985,GRQ,Eelde,53.12027778,6.57555556
11986,GRR,Kent County,42.88111111,-85.52416667
11986,GRR,Gerald R. Ford International,42.88111111,-85.52416667
11987,GRS,Grosseto Airport,42.76194444,11.07055556
11988,GRU,Guarulhos Gov Andre Franco Montouro,-23.43194444,-46.46944444
11988,GRU,Guarulhos Gov Andre Franco Montoro,-23.43222222,-46.46944444
11989,GRW,Graciosa Island Airport,39.06666667,-28
11990,GRX,Granada Airport,37.18861111,-3.77694444
11991,GRZ,Graz Airport,46.99333333,15.44
11991,GRZ,Graz International,46.99111111,15.43972222
11992,GSB,Seymour Johnson AFB,35.33972222,-77.96
11993,GSE,Gothenburg City,57.77583333,11.87305556
11994,GSH,Goshen Municipal,41.52722222,-85.79222222
11995,GSO,Piedmont Triad International,36.09194444,-79.94277778
11996,GSP,Greenville-Spartanburg,34.89888889,-82.21388889
11996,GSP,Greenville-Spartanburg International,34.89888889,-82.21388889
11997,GST,Gustavus Airport,58.4275,-135.705
11999,GSW,Greater Southwest International,32.8275,-97.04527778
12000,GT1,San Jose Airport,13.935,-90.83666667
12001,GTB,Genting Airport,3.41666667,101.8
12002,GTE,Groote Eylandt,-13.97222222,136.4533333
12003,GTF,Great Falls International,47.48555556,-111.3669444
12004,GTK,Sungei Tekai Airport,2.6,102.9166667
12005,GTN,Glentanner,-43.91083333,170.1288889
12006,GTO,Jalaluddin,0.63388889,122.8461111
12006,GTO,Djalaluddin,0.63694444,122.8502778
12007,GTR,Golden Triangle Regional,33.45027778,-88.59138889
12008,GTU,Georgetown Municipal,30.67888889,-97.67944444
12009,GTW,Holesov,49.31361111,17.57722222
12010,GUA,La Aurora,14.58194444,-90.5275
12010,GUA,La Aurora International,14.58333333,-90.5275
12011,GUB,Guerrero Negro Airport,28.03333333,-114.0666667
12012,GUC,Gunnison-Crested Butte Regional,38.53388889,-106.9388889
12013,GUD,Goundam Airport,16.3575,-3.60972222
12014,GUH,Gunnedah Airport,-30.96111111,150.25
12015,GUI,Guiria New,10.57333333,-62.31277778
12015,GUI,Guiria Airport,10.57416667,-62.31277778
12015,GUI,Almirante Cristobal Colon,10.57416667,-62.31277778
12016,GUM,Agana Field,13.48388889,144.7972222
12016,GUM,Guam International,13.48388889,144.7972222
12017,GUO,Gualaco Airport,15.00583333,-86.04722222
12017,GUO,Jicalapa,15.0075,-86.05055556
12018,GUP,Gallup Municipal,35.51111111,-108.7866667
12019,GUQ,Guanare Airport,9.02527778,-69.75
12020,GUR,Gurney,-10.31083333,150.3386111
12021,GUS,Grissom ARB,40.64805556,-86.15222222
12022,GUT,Gutersloh Airport,51.92361111,8.3075
12023,GUW,Atyrau Airport,47.12194444,51.82
12024,GUY,Guymon Municipal,36.68027778,-101.5077778
12025,GUZ,Guiratinga Airport,-16.26666667,-53.76666667
12026,GVA,Geneva Cointrin,46.23805556,6.10888889
12027,GVE,Gordonsville Municipal,38.15611111,-78.16527778
12028,GVL,Gainesville Municipal,34.27305556,-83.82916667
12028,GVL,Lee Gilmer Memorial,34.2725,-83.83027778
12029,GVQ,Genesee County,43.03166667,-78.16972222
12030,GVR,Governador Valadares Airport,-18.85027778,-41.93333333
12031,GVT,Majors,33.06777778,-96.06527778
12032,GVW,Richards/Gebaur AFB,38.85083333,-94.55833333
12033,GVX,Sandviken,60.59388889,16.95472222
12033,GVX,Gavle Airport,60.59305556,16.95138889
12034,GWD,Gwadar International,25.23055556,62.33888889
12035,GWE,Thornhill,-19.43638889,29.86194444
12035,GWE,Thornhill AB,-19.43638889,29.86194444
12035,GWE,Gweru Thornhill,-19.43694444,29.86138889
12038,GWL,Gwalior Airport,26.29388889,78.23
12039,GWO,Greenwood/Leflore,33.495,-90.08888889
12040,GWI,Gwinner Municipal,46.21944444,-97.64416667
12040,GWR,Gwinner-Roger Melroe Field,46.21861111,-97.64333333
12041,GWS,Glenwood Springs Municipal,39.50833333,-107.3113889
12042,GWT,Westerland/Sylt,54.91527778,8.34305556
12042,GWT,Sylt,54.91333333,8.34055556
12044,GWY,Carnmore,53.29444444,-8.95
12045,GXF,Sayun International,15.96611111,48.78833333
12046,GXH,Mildenhall NAF,52.35,0.5
12047,GXQ,Teniente Vidal,-45.58888889,-72.09861111
12048,GXX,Yagoua Airport,10.35833333,15.2375
12048,GXX,Yagoua Ville,10.35638889,15.23777778
12049,GYA,Guayaramerin Airport,-10.83,-65.36166667
12050,BAK,Baku Metropolitan Area,40.4675,50.04666667
12051,GYE,Simon Bolivar International,-2.15805556,-79.88416667
12051,GYE,Jose Joaquin de Olmedo International,-2.1575,-79.88361111
12052,GYM,Guaymas International,27.95555556,-110.9305556
12052,GYM,General Jose Maria Yanez International,27.96888889,-110.9252778
12053,GYN,Santa Genoveva,-16.63833333,-49.21083333
12054,GYR,Phoenix Goodyear,33.42361111,-112.3741667
12055,GYY,Gary/Chicago International,41.61805556,-87.41555556
12056,GZO,Gizo Airport,-8.1,156.8666667
12056,GZO,Gizo Nusatupe,-8.09972222,156.8636111
